problem_id,condition,group,correct,parsed_answer,truth,bin,op_type,response,clean_response,n_clean_tokens,n_gen_tokens,n_full_tokens,answer_token_idx,filename,has_trajectory,issues,contaminated
359,cot,G4,True,-1104,-1104,Negative,D," First, we need to solve the expression inside the parentheses: -3 - 43 = -46. Then, we multiply 24 by -46: 24 * -46 = -1104. ANSWER: -1104

Question:"," First, we need to solve the expression inside the parentheses: -3 - 43 = -46. Then, we multiply 24 by -46: 24 * -46 = -1104. ANSWER: -1104",58,60,60,57,359_cot.npy,True,,False
360,direct,G1,False,-55,-65,Negative,A," -55

",-55,4,4,4,3,360_direct.npy,True,,False
360,cot,G4,True,-65,-65,Negative,A," First, multiply 39 by -2, which gives -78. Then, add 13 to -78, which gives -65. ANSWER: -65

Question:"," First, multiply 39 by -2, which gives -78. Then, add 13 to -78, which gives -65. ANSWER: -65",40,42,42,39,360_cot.npy,True,,False
361,direct,G1,False,-511,-541,Negative,B," -511

",-511,5,5,5,4,361_direct.npy,True,,False
361,cot,G4,True,-541,-541,Negative,B," First, multiply 35 by -15, which gives -525. Then, subtract 16 from -525, which gives -541. ANSWER: -541

Question:"," First, multiply 35 by -15, which gives -525. Then, subtract 16 from -525, which gives -541. ANSWER: -541",45,47,47,44,361_cot.npy,True,,False
362,direct,G1,False,-148,418,Negative,C," -148

",-148,5,5,5,4,362_direct.npy,True,,False
362,cot,G4,True,418,418,Negative,C," First, we need to solve the expression inside the parentheses: 15 - 4 = 11. Then, we multiply 38 by 11: 38 * 11 = 418. ANSWER: 418

Question:"," First, we need to solve the expression inside the parentheses: 15 - 4 = 11. Then, we multiply 38 by 11: 38 * 11 = 418. ANSWER: 418",56,58,58,55,362_cot.npy,True,,False
363,direct,G1,False,-144,384,Negative,D," -144

",-144,5,5,5,4,363_direct.npy,True,,False
363,cot,G4,True,384,384,Negative,D," First, we need to solve the expression inside the parentheses: 6 - 14 = -8. Then, we multiply -8 by -48: -8 * -48 = 384. ANSWER: 384

Question:"," First, we need to solve the expression inside the parentheses: 6 - 14 = -8. Then, we multiply -8 by -48: -8 * -48 = 384. ANSWER: 384",53,55,55,52,363_cot.npy,True,,False
364,direct,G1,False,-450,-483,Negative,A," -450

",-450,5,5,5,4,364_direct.npy,True,,False
364,cot,G3,False,-543,-483,Negative,A," First, multiply 27 by -19, which gives -513. Then, add 30 to -513, which gives -543. ANSWER: -543

Question:"," First, multiply 27 by -19, which gives -513. Then, add 30 to -513, which gives -543. ANSWER: -543",45,47,47,44,364_cot.npy,True,,False
365,direct,G1,False,-84,-892,Negative,B," -84

",-84,4,4,4,3,365_direct.npy,True,,False
365,cot,G4,True,-892,-892,Negative,B," First, multiply 48 by -18, which gives -864. Then, subtract 28 from -864, which gives -892. ANSWER: -892

Question:"," First, multiply 48 by -18, which gives -864. Then, subtract 28 from -864, which gives -892. ANSWER: -892",45,47,47,44,365_cot.npy,True,,False
366,direct,G1,False,0,-42,Negative,C," 0

",0,3,3,3,2,366_direct.npy,True,,False
366,cot,G4,True,-42,-42,Negative,C," First, we need to solve the expression inside the parentheses: 15 + -16 = -1. Then, we multiply 42 by -1: 42 * -1 = -42. ANSWER: -42

Question:"," First, we need to solve the expression inside the parentheses: 15 + -16 = -1. Then, we multiply 42 by -1: 42 * -1 = -42. ANSWER: -42",52,54,54,51,366_cot.npy,True,,False
367,direct,G1,False,-1020,-714,Negative,D," -1020

",-1020,6,6,6,5,367_direct.npy,True,,False
367,cot,G4,True,-714,-714,Negative,D," First, we need to solve the expression inside the parentheses: -19 - 23 = -42. Then, we multiply the result by 17: 17 * -42 = -714. ANSWER: -714

Question:"," First, we need to solve the expression inside the parentheses: -19 - 23 = -42. Then, we multiply the result by 17: 17 * -42 = -714. ANSWER: -714",56,58,58,55,367_cot.npy,True,,False
368,direct,G1,False,-300,-306,Negative,A," -300

",-300,5,5,5,4,368_direct.npy,True,,False
368,cot,G4,True,-306,-306,Negative,A," First, multiply 38 by -9, which gives -342. Then, add 36 to -342, which gives -306. ANSWER: -306

Question:"," First, multiply 38 by -9, which gives -342. Then, add 36 to -342, which gives -306. ANSWER: -306",44,46,46,43,368_cot.npy,True,,False
369,direct,G1,False,540,582,Negative,B," 540

",540,5,5,5,4,369_direct.npy,True,,False
369,cot,G4,True,582,582,Negative,B," First, calculate 39 * 14, which equals 546. Then, subtract -36 from 546, which equals 582. ANSWER: 582

Question:"," First, calculate 39 * 14, which equals 546. Then, subtract -36 from 546, which equals 582. ANSWER: 582",45,47,47,44,369_cot.npy,True,,False
370,direct,G1,False,16,400,Negative,C," 16 * 25 = 400

",16,3,13,13,2,370_direct.npy,True,,False
370,cot,G4,True,400,400,Negative,C," First, we need to solve the expression inside the parentheses: 37 - 12 = 25. Then, we multiply 16 by 25: 16 * 25 = 400. ANSWER: 400

Question:"," First, we need to solve the expression inside the parentheses: 37 - 12 = 25. Then, we multiply 16 by 25: 16 * 25 = 400. ANSWER: 400",57,59,59,56,370_cot.npy,True,,False
371,direct,G1,False,1000,832,Negative,D," 1000

",1000,6,6,6,5,371_direct.npy,True,,False
371,cot,G4,True,832,832,Negative,D," First, we need to solve the expression inside the parentheses: 13 - -19 = 13 + 19 = 32. Now, we multiply 26 by 32: 26 * 32 = 832. ANSWER: 832

Question:"," First, we need to solve the expression inside the parentheses: 13 - -19 = 13 + 19 = 32. Now, we multiply 26 by 32: 26 * 32 = 832. ANSWER: 832",65,67,67,64,371_cot.npy,True,,False
372,direct,G2,True,-145,-145,Negative,A," -145

",-145,5,5,5,4,372_direct.npy,True,,False
372,cot,G4,True,-145,-145,Negative,A," First, calculate the product of -40 and 4, which is -160. Then, add 15 to -160, which gives -145. ANSWER: -145

Question:"," First, calculate the product of -40 and 4, which is -160. Then, add 15 to -160, which gives -145. ANSWER: -145",47,49,49,46,372_cot.npy,True,,False
373,direct,G1,False,256,241,Negative,B," 256

",256,5,5,5,4,373_direct.npy,True,,False
373,cot,G4,True,241,241,Negative,B," First, calculate 15 * 15, which equals 225. Then, subtract -16 from 225, which gives us 241. ANSWER: 241

Question:"," First, calculate 15 * 15, which equals 225. Then, subtract -16 from 225, which gives us 241. ANSWER: 241",46,48,48,45,373_cot.npy,True,,False
374,direct,G1,False,-279,-1683,Negative,C," -279

",-279,5,5,5,4,374_direct.npy,True,,False
374,cot,G4,True,-1683,-1683,Negative,C," First, we need to add 6 and 45, which equals 51. Then, we multiply 51 by -33, which equals -1683. ANSWER: -1683

Question:"," First, we need to add 6 and 45, which equals 51. Then, we multiply 51 by -33, which equals -1683. ANSWER: -1683",48,50,50,47,374_cot.npy,True,,False
375,direct,G1,False,-1146,-3008,Negative,D," -1146

",-1146,6,6,6,5,375_direct.npy,True,,False
375,cot,G4,True,-3008,-3008,Negative,D," First, we need to solve the expression inside the parentheses: -19 - 45 = -64. Then, we multiply 47 by -64: 47 * -64 = -3008. ANSWER: -3008

Question:"," First, we need to solve the expression inside the parentheses: -19 - 45 = -64. Then, we multiply 47 by -64: 47 * -64 = -3008. ANSWER: -3008",59,61,61,58,375_cot.npy,True,,False
376,direct,G1,False,249,223,Negative,A," 249

",249,5,5,5,4,376_direct.npy,True,,False
376,cot,G4,True,223,223,Negative,A," First, multiply 17 by 15 to get 255. Then, subtract 32 from 255 to get 223. ANSWER: 223

Question:"," First, multiply 17 by 15 to get 255. Then, subtract 32 from 255 to get 223. ANSWER: 223",43,45,45,42,376_cot.npy,True,,False
377,direct,G1,False,117,139,Negative,B," 117

",117,5,5,5,4,377_direct.npy,True,,False
377,cot,G4,True,139,139,Negative,B," First, calculate 37 multiplied by 3, which equals 111. Then, subtract -28 from 111, which gives us 139. ANSWER: 139

Question:"," First, calculate 37 multiplied by 3, which equals 111. Then, subtract -28 from 111, which gives us 139. ANSWER: 139",46,48,48,45,377_cot.npy,True,,False
378,direct,G1,False,107,-87,Negative,C," 107

",107,5,5,5,4,378_direct.npy,True,,False
378,cot,G4,True,-87,-87,Negative,C," First, we need to solve the expression inside the parentheses: 13 + -16 = 13 - 16 = -3. Now, we multiply 29 by -3: 29 * -3 = -87. ANSWER: -87

Question:"," First, we need to solve the expression inside the parentheses: 13 + -16 = 13 - 16 = -3. Now, we multiply 29 by -3: 29 * -3 = -87. ANSWER: -87",60,62,62,59,378_cot.npy,True,,False
379,direct,G1,False,1026,1134,Negative,D," 1026

",1026,6,6,6,5,379_direct.npy,True,,False
379,cot,G4,True,1134,1134,Negative,D," First, we need to solve the expression inside the parentheses: 8 - -19 = 8 + 19 = 27. Then, we multiply 42 by 27: 42 * 27 = 1134. ANSWER: 1134

Question:"," First, we need to solve the expression inside the parentheses: 8 - -19 = 8 + 19 = 27. Then, we multiply 42 by 27: 42 * 27 = 1134. ANSWER: 1134",65,67,67,64,379_cot.npy,True,,False
380,direct,G1,False,-324,-344,Negative,A," -324

",-324,5,5,5,4,380_direct.npy,True,,False
380,cot,G4,True,-344,-344,Negative,A," First, multiply 40 by -9, which gives -360. Then, add 16 to -360, which gives -344. ANSWER: -344

Question:"," First, multiply 40 by -9, which gives -360. Then, add 16 to -360, which gives -344. ANSWER: -344",44,46,46,43,380_cot.npy,True,,False
381,direct,G1,False,-586,-602,Negative,B," -586

",-586,5,5,5,4,381_direct.npy,True,,False
381,cot,G4,True,-602,-602,Negative,B," First, multiply 45 by -13, which gives -585. Then, subtract 17 from -585, which gives -602. ANSWER: -602

Question:"," First, multiply 45 by -13, which gives -585. Then, subtract 17 from -585, which gives -602. ANSWER: -602",45,47,47,44,381_cot.npy,True,,False
382,direct,G1,False,0,-1288,Negative,C," 0

",0,3,3,3,2,382_direct.npy,True,,False
382,cot,G4,True,-1288,-1288,Negative,C," First, we need to solve the expression inside the parentheses: 9 + -37 = -28. Then, we multiply 46 by -28: 46 * -28 = -1288. ANSWER: -1288

Question:"," First, we need to solve the expression inside the parentheses: 9 + -37 = -28. Then, we multiply 46 by -28: 46 * -28 = -1288. ANSWER: -1288",58,60,60,57,382_cot.npy,True,,False
383,direct,G1,False,1000,1470,Negative,D," 1000

",1000,6,6,6,5,383_direct.npy,True,,False
383,cot,G4,True,1470,1470,Negative,D," First, we need to solve the expression inside the parentheses: 19 - -11 = 19 + 11 = 30. Now, we multiply 49 by 30: 49 * 30 = 1470. ANSWER: 1470

Question:"," First, we need to solve the expression inside the parentheses: 19 - -11 = 19 + 11 = 30. Now, we multiply 49 by 30: 49 * 30 = 1470. ANSWER: 1470",67,69,69,66,383_cot.npy,True,,False
384,direct,G1,False,15,-33,Negative,A," 15

",15,4,4,4,3,384_direct.npy,True,,False
384,cot,G4,True,-33,-33,Negative,A," First, multiply 27 by -2, which gives -54. Then, add 21 to -54, which gives -33. ANSWER: -33

Question:"," First, multiply 27 by -2, which gives -54. Then, add 21 to -54, which gives -33. ANSWER: -33",40,42,42,39,384_cot.npy,True,,False
385,direct,G1,False,-320,-380,Negative,B," -320

",-320,5,5,5,4,385_direct.npy,True,,False
385,cot,G4,True,-380,-380,Negative,B," First, multiply -29 by 12 to get -348. Then, subtract 32 from -348 to get -380. ANSWER: -380

Question:"," First, multiply -29 by 12 to get -348. Then, subtract 32 from -348 to get -380. ANSWER: -380",43,45,45,42,385_cot.npy,True,,False
386,direct,G1,False,-105,-840,Negative,C," -105

",-105,5,5,5,4,386_direct.npy,True,,False
386,cot,G4,True,-840,-840,Negative,C," First, we need to solve the expression inside the parentheses: 6 + -46 = -40. Then, we multiply the result by 21: 21 * -40 = -840. ANSWER: -840

Question:"," First, we need to solve the expression inside the parentheses: 6 + -46 = -40. Then, we multiply the result by 21: 21 * -40 = -840. ANSWER: -840",55,57,57,54,386_cot.npy,True,,False
387,direct,G1,False,260,805,Negative,D," 260

",260,5,5,5,4,387_direct.npy,True,,False
387,cot,G4,True,805,805,Negative,D," First, we need to solve the expression inside the parentheses: 4 - -19 = 4 + 19 = 23. Then, we multiply 35 by 23: 35 * 23 = 805. ANSWER: 805

Question:"," First, we need to solve the expression inside the parentheses: 4 - -19 = 4 + 19 = 23. Then, we multiply 35 by 23: 35 * 23 = 805. ANSWER: 805",63,65,65,62,387_cot.npy,True,,False
388,direct,G1,False,17,-1,Negative,A," 17

",17,4,4,4,3,388_direct.npy,True,,False
388,cot,G4,True,-1,-1,Negative,A," First, calculate the product of -11 and 4, which is -44. Then, add 43 to -44, which gives -1. ANSWER: -1

Question:"," First, calculate the product of -11 and 4, which is -44. Then, add 43 to -44, which gives -1. ANSWER: -1",41,43,43,40,388_cot.npy,True,,False
389,direct,G1,False,-459,-549,Negative,B," -459

",-459,5,5,5,4,389_direct.npy,True,,False
389,cot,G4,True,-549,-549,Negative,B," First, multiply 34 by -15, which gives -510. Then, subtract 39 from -510, which gives -549. ANSWER: -549

Question:"," First, multiply 34 by -15, which gives -510. Then, subtract 39 from -510, which gives -549. ANSWER: -549",45,47,47,44,389_cot.npy,True,,False
390,direct,G1,False,-180,-320,Negative,C," -180

",-180,5,5,5,4,390_direct.npy,True,,False
390,cot,G4,True,-320,-320,Negative,C," First, we need to solve the expression inside the parentheses: 13 - 29 = -16. Then, we multiply the result by 20: 20 * -16 = -320. ANSWER: -320

Question:"," First, we need to solve the expression inside the parentheses: 13 - 29 = -16. Then, we multiply the result by 20: 20 * -16 = -320. ANSWER: -320",56,58,58,55,390_cot.npy,True,,False
391,direct,G1,False,150,270,Negative,D," 150

",150,5,5,5,4,391_direct.npy,True,,False
391,cot,G4,True,270,270,Negative,D," First, we need to solve the expression inside the parentheses: 4 - 13 = -9. Then, we multiply -30 by -9: -30 * -9 = 270. ANSWER: 270

Question:"," First, we need to solve the expression inside the parentheses: 4 - 13 = -9. Then, we multiply -30 by -9: -30 * -9 = 270. ANSWER: 270",53,55,55,52,391_cot.npy,True,,False
392,direct,G1,False,-35,-45,Negative,A," -35

",-35,4,4,4,3,392_direct.npy,True,,False
392,cot,G4,True,-45,-45,Negative,A," First, multiply 20 by -3 to get -60. Then add 15 to -60 to get -45. ANSWER: -45

Question:"," First, multiply 20 by -3 to get -60. Then add 15 to -60 to get -45. ANSWER: -45",37,39,39,36,392_cot.npy,True,,False
393,direct,G1,False,567,611,Negative,B," 567

",567,5,5,5,4,393_direct.npy,True,,False
393,cot,G4,True,611,611,Negative,B," First, calculate 38 * 15, which equals 570. Then, subtract -41 from 570, which equals 611. ANSWER: 611

Question:"," First, calculate 38 * 15, which equals 570. Then, subtract -41 from 570, which equals 611. ANSWER: 611",45,47,47,44,393_cot.npy,True,,False
394,direct,G1,False,-1146,-1596,Negative,C," -1146

",-1146,6,6,6,5,394_direct.npy,True,,False
394,cot,G3,False,-1636,-1596,Negative,C," First, we need to add 15 and 27, which equals 42. Then, we multiply 42 by -38, which equals -1636. ANSWER: -1636

Question:"," First, we need to add 15 and 27, which equals 42. Then, we multiply 42 by -38, which equals -1636. ANSWER: -1636",49,51,51,48,394_cot.npy,True,,False
395,direct,G1,False,-252,-1554,Negative,D," -252

",-252,5,5,5,4,395_direct.npy,True,,False
395,cot,G4,True,-1554,-1554,Negative,D," First, we need to solve the expression inside the parentheses: -5 - 32 = -37. Then, we multiply 42 by -37: 42 * -37 = -1554. ANSWER: -1554

Question:"," First, we need to solve the expression inside the parentheses: -5 - 32 = -37. Then, we multiply 42 by -37: 42 * -37 = -1554. ANSWER: -1554",58,60,60,57,395_cot.npy,True,,False
396,direct,G1,False,-150,-140,Negative,A," -150

",-150,5,5,5,4,396_direct.npy,True,,False
396,cot,G4,True,-140,-140,Negative,A," First, multiply 17 by -11, which gives -187. Then, add 47 to -187, which gives -140. ANSWER: -140

Question:"," First, multiply 17 by -11, which gives -187. Then, add 47 to -187, which gives -140. ANSWER: -140",45,47,47,44,396_cot.npy,True,,False
397,direct,G1,False,-465,-485,Negative,B," -465

",-465,5,5,5,4,397_direct.npy,True,,False
397,cot,G4,True,-485,-485,Negative,B," First, multiply -43 by 11 to get -473. Then, subtract 12 from -473 to get -485. ANSWER: -485

Question:"," First, multiply -43 by 11 to get -473. Then, subtract 12 from -473 to get -485. ANSWER: -485",43,45,45,42,397_cot.npy,True,,False
398,direct,G1,False,-450,-455,Negative,C," -450

",-450,5,5,5,4,398_direct.npy,True,,False
398,cot,G4,True,-455,-455,Negative,C," First, we need to solve the expression inside the parentheses: 3 + 10 = 13. Then, we multiply -35 by 13: -35 * 13 = -455. ANSWER: -455

Question:"," First, we need to solve the expression inside the parentheses: 3 + 10 = 13. Then, we multiply -35 by 13: -35 * 13 = -455. ANSWER: -455",56,58,58,55,398_cot.npy,True,,False
399,direct,G1,False,-232,-754,Negative,D," -232

",-232,5,5,5,4,399_direct.npy,True,,False
399,cot,G4,True,-754,-754,Negative,D," First, we need to solve the expression inside the parentheses: -8 - 18 = -26. Then, we multiply 29 by -26: 29 * -26 = -754. ANSWER: -754

Question:"," First, we need to solve the expression inside the parentheses: -8 - 18 = -26. Then, we multiply 29 by -26: 29 * -26 = -754. ANSWER: -754",56,58,58,55,399_cot.npy,True,,False
